EXACT_RANGE_EXP_6_FLOP_EX_LIMIT,EXACT_RANGE_EXP_6_FLOP_EX_LIMIT,EXACT_RANGE_EXP_8_FLOP_EX_LIMIT,EXACT_RANGE_EXP_6_FLOP_EX_LIMIT,EXACT_RANGE_EXP_8_FLOP_EX_LIMIT,EXACT_RANGE_EXP_8_FLOP_EX_LIMIT,
197550,120150,0,222300,0,0,
197550,131550,0,210900,0,0,
195750,133350,0,210900,0,0,
196950,132750,0,210300,0,0,
189750,150750,0,199500,0,0,
189750,150750,0,199500,0,0,
189450,151050,0,199500,0,0,
189450,151650,0,198900,0,0,
185850,148050,0,206100,0,0,
185250,148950,0,205800,0,0,
187050,147150,0,205800,0,0,
187050,145350,0,207600,0,0,
177450,154950,0,207600,0,0,
177450,157350,0,205200,0,0,
177450,159150,0,203400,0,0,
176850,160050,0,203100,0,0,
175050,161850,0,203100,0,0,
184050,152850,0,203100,0,0,
184650,152250,0,203100,0,0,
175050,162450,0,202500,0,0,
175050,162450,0,202500,0,0,
163650,162450,0,213900,0,0,
163650,155250,0,221100,0,0,
161850,157050,0,221100,0,0,
155850,163050,0,221100,0,0,
156750,162750,0,220500,0,0,
156750,162750,0,220500,0,0,
157050,162750,0,220200,0,0,
157050,162750,0,220200,0,0,
166050,153750,0,220200,0,0,
165750,154050,0,220200,0,0,
165750,154650,0,219600,0,0,
165750,154650,0,219600,0,0,
161550,159450,0,219000,0,0,
161550,159450,0,219000,0,0,
165150,159450,0,215400,0,0,
164850,159750,0,215400,0,0,
164850,165750,0,209400,0,0,
164850,165750,0,209400,0,0,
165150,165750,0,209100,0,0,
165150,165750,0,209100,0,0,
165150,165750,0,209100,0,0,
164850,165150,0,210000,0,0,
164850,164850,0,210300,0,0,
164850,164850,0,210300,0,0,
155250,174750,0,210000,0,0,
166050,165750,0,208200,0,0,
166050,165750,0,208200,0,0,
165750,166050,0,208200,0,0,
165750,165750,0,208500,0,0,
165750,165750,0,208500,0,0,
166050,165750,0,208200,0,0,
166050,165750,0,208200,0,0,
166050,169350,0,204600,0,0,
166650,168750,0,204600,0,0,
166650,166350,0,207000,0,0,
166650,157350,0,216000,0,0,
155250,157350,0,227400,0,0,
166050,157350,0,216600,0,0,
173250,157350,0,209400,0,0,
179250,151350,0,209400,0,0,
179250,151050,0,209700,0,0,
166650,163650,0,209700,0,0,
166950,163650,0,209400,0,0,
166950,163650,0,209400,0,0,
165150,163650,0,211200,0,0,
165750,163050,0,211200,0,0,
166650,162750,0,210600,0,0,
166650,150150,0,223200,0,0,
166050,156750,0,217200,0,0,
166050,156750,0,217200,0,0,
158850,163950,0,217200,0,0,
158550,164250,0,217200,0,0,
158550,154650,0,226800,0,0,
158550,154650,0,226800,0,0,
158850,154650,0,226500,0,0,
160650,154650,0,224700,0,0,
160650,154650,0,224700,0,0,
160050,154950,0,225000,0,0,
160050,154950,0,225000,0,0,
160050,154950,0,225000,0,0,
155850,170550,0,213600,0,0,
155850,170550,0,213600,0,0,
146850,170550,0,222600,0,0,
146550,175050,0,218400,0,0,
146550,175650,0,217800,0,0,
150150,175650,0,214200,0,0,
150750,175650,0,213600,0,0,
150750,175650,0,213600,0,0,
150750,175650,0,213600,0,0,
150450,175950,0,213600,0,0,
150450,176550,0,213000,0,0,
150450,176550,0,213000,0,0,
142650,176550,0,220800,0,0,
142650,176550,0,220800,0,0,
146250,176550,0,217200,0,0,
145950,176850,0,217200,0,0,
146850,176550,0,216600,0,0,
150450,172950,0,216600,0,0,
149850,166950,0,223200,0,0,
149850,166950,0,223200,0,0,
139050,166950,0,234000,0,0,
138750,167250,0,234000,0,0,
138750,173250,0,228000,0,0,
138750,166050,0,235200,0,0,
139050,166050,0,234900,0,0,
139050,166050,0,234900,0,0,
139050,166050,0,234900,0,0,
138450,166650,0,234900,0,0,
144750,166350,0,228900,0,0,
142950,168150,0,228900,0,0,
142350,168150,0,229500,0,0,
147750,168150,0,224100,0,0,
147750,168150,0,224100,0,0,
148350,167550,0,224100,0,0,
148350,157950,0,233700,0,0,
148350,157950,0,233700,0,0,
148650,157950,0,233400,0,0,
146850,159750,0,233400,0,0,
146850,159750,0,233400,0,0,
146550,160050,0,233400,0,0,
156750,155850,0,227400,0,0,
160350,152250,0,227400,0,0,
160650,152250,0,227100,0,0,
160650,152250,0,227100,0,0,
169650,152250,0,218100,0,0,
169350,152550,0,218100,0,0,
169350,152250,0,218400,0,0,
169350,152250,0,218400,0,0,
168750,152250,0,219000,0,0,
168750,152250,0,219000,0,0,
175950,145050,0,219000,0,0,
175350,151650,0,213000,0,0,
175350,151050,0,213600,0,0,
169950,156450,0,213600,0,0,
170250,156450,0,213300,0,0,
170250,152850,0,216900,0,0,
170250,152850,0,216900,0,0,
169950,153150,0,216900,0,0,
169950,152850,0,217200,0,0,
173550,152850,0,213600,0,0,
172950,152850,0,214200,0,0,
183750,142050,0,214200,0,0,
180150,145650,0,214200,0,0,
191550,134250,0,214200,0,0,
191550,134850,0,213600,0,0,
191550,134850,0,213600,0,0,
181950,150450,0,207600,0,0,
181950,150450,0,207600,0,0,
180150,152250,0,207600,0,0,
179850,163950,0,196200,0,0,
179850,163650,0,196500,0,0,
179850,156450,0,203700,0,0,
180150,156450,0,203400,0,0,
180150,156450,0,203400,0,0,
176550,160050,0,203400,0,0,
176250,160350,0,203400,0,0,
176250,159750,0,204000,0,0,
176250,152550,0,211200,0,0,
176550,152550,0,210900,0,0,
190950,145350,0,203700,0,0,
190950,145350,0,203700,0,0,
186750,144750,0,208500,0,0,
186750,150750,0,202500,0,0,
183150,150750,0,206100,0,0,
180750,153450,0,205800,0,0,
191550,142650,0,205800,0,0,
191550,142650,0,205800,0,0,
192150,142050,0,205800,0,0,
193350,141450,0,205200,0,0,
187950,141450,0,210600,0,0,
188250,141450,0,210300,0,0,
188250,139650,0,212100,0,0,
188250,139650,0,212100,0,0,
187950,139050,0,213000,0,0,
176550,151050,0,212400,0,0,
183750,151050,0,205200,0,0,
184050,151050,0,204900,0,0,
191250,143850,0,204900,0,0,
191250,143850,0,204900,0,0,
185250,149850,0,204900,0,0,
185250,150450,0,204300,0,0,
185250,150450,0,204300,0,0,
185550,150450,0,204000,0,0,
185550,150450,0,204000,0,0,
185550,150450,0,204000,0,0,
185250,150750,0,204000,0,0,
185250,144750,0,210000,0,0,
185250,146550,0,208200,0,0,
173850,145950,0,220200,0,0,
173850,145950,0,220200,0,0,
173850,145950,0,220200,0,0,
173550,146250,0,220200,0,0,
173550,146850,0,219600,0,0,
173550,146850,0,219600,0,0,
172950,135450,0,231600,0,0,
172950,135450,0,231600,0,0,
172950,135450,0,231600,0,0,
172650,135750,0,231600,0,0,
172650,143550,0,223800,0,0,
172650,143550,0,223800,0,0,
172950,143550,0,223500,0,0,
174750,143550,0,221700,0,0,
181950,143550,0,214500,0,0,
182550,142950,0,214500,0,0,
182550,131550,0,225900,0,0,
177150,131550,0,231300,0,0,
177450,131550,0,231000,0,0,
177450,135150,0,227400,0,0,
166650,145950,0,227400,0,0,
166350,146250,0,227400,0,0,
166350,145950,0,227700,0,0,
166350,145950,0,227700,0,0,
178050,134550,0,227400,0,0,
181650,130950,0,227400,0,0,
192450,120150,0,227400,0,0,
192150,120450,0,227400,0,0,
192150,121050,0,226800,0,0,
192150,121050,0,226800,0,0,
187950,121050,0,231000,0,0,
187950,121050,0,231000,0,0,
191550,117450,0,231000,0,0,
191550,117450,0,231000,0,0,
191550,109650,0,238800,0,0,
184350,102450,0,253200,0,0,
186750,102450,0,250800,0,0,
186750,102450,0,250800,0,0,
186750,102450,0,250800,0,0,
178950,110250,0,250800,0,0,
179850,109950,0,250200,0,0,
183450,109950,0,246600,0,0,
187650,109950,0,242400,0,0,
187650,109950,0,242400,0,0,
187650,109950,0,242400,0,0,
187350,110250,0,242400,0,0,
187350,118050,0,234600,0,0,
187350,118050,0,234600,0,0,
187650,118050,0,234300,0,0,
187650,118050,0,234300,0,0,
176850,107250,0,255900,0,0,
176550,107550,0,255900,0,0,
176550,96150,0,267300,0,0,
174750,88950,0,276300,0,0,
174150,89850,0,276000,0,0,
174150,89850,0,276000,0,0,
174150,89850,0,276000,0,0,
169950,94050,0,276000,0,0,
169950,93750,0,276300,0,0,
169950,93750,0,276300,0,0,
174450,89550,0,276000,0,0,
181650,89550,0,268800,0,0,
188850,89550,0,261600,0,0,
188550,87150,0,264300,0,0,
188550,86550,0,264900,0,0,
184950,86550,0,268500,0,0,
191250,80550,0,268200,0,0,
194850,80550,0,264600,0,0,
194850,80550,0,264600,0,0,
188850,86550,0,264600,0,0,
188850,86250,0,264900,0,0,
192450,86250,0,261300,0,0,
181050,86250,0,272700,0,0,
199050,77250,0,263700,0,0,
199050,77250,0,263700,0,0,
198450,77850,0,263700,0,0,
198450,75450,0,266100,0,0,
191250,75450,0,273300,0,0,
191850,75450,0,272700,0,0,
199050,75450,0,265500,0,0,
199050,75450,0,265500,0,0,
191250,83250,0,265500,0,0,
191250,82950,0,265800,0,0,
191250,82950,0,265800,0,0,
191550,82950,0,265500,0,0,
191550,82950,0,265500,0,0,
191550,82950,0,265500,0,0,
191250,83250,0,265500,0,0,
192150,82950,0,264900,0,0,
192150,82950,0,264900,0,0,
199950,82950,0,257100,0,0,
199950,82950,0,257100,0,0,
198150,82950,0,258900,0,0,
197850,83250,0,258900,0,0,
197850,79050,0,263100,0,0,
197850,79050,0,263100,0,0,
198750,78450,0,262800,0,0,
198750,78450,0,262800,0,0,
198750,78450,0,262800,0,0,
198750,78450,0,262800,0,0,
198750,78150,0,263100,0,0,
207750,78150,0,254100,0,0,
208050,78150,0,253800,0,0,
202650,74550,0,262800,0,0,
202650,74550,0,262800,0,0,
212250,64950,0,262800,0,0,
212250,58950,0,268800,0,0,
212250,58950,0,268800,0,0,
211650,58950,0,269400,0,0,
218850,58950,0,262200,0,0,
218850,64350,0,256800,0,0,
218550,64650,0,256800,0,0,
218550,58650,0,262800,0,0,
220350,56850,0,262800,0,0,
220650,56850,0,262500,0,0,
227850,56850,0,255300,0,0,
227850,56850,0,255300,0,0,
227550,57150,0,255300,0,0,
243150,49350,0,247500,0,0,
243150,49350,0,247500,0,0,
243750,49350,0,246900,0,0,
243750,49350,0,246900,0,0,
243750,54750,0,241500,0,0,
243450,55050,0,241500,0,0,
243450,54750,0,241800,0,0,
243450,56550,0,240000,0,0,
242850,56850,0,240300,0,0,
242850,56850,0,240300,0,0,
242850,62250,0,234900,0,0,
242250,61650,0,236100,0,0,
242250,61050,0,236700,0,0,
242250,61050,0,236700,0,0,
241650,61950,0,236400,0,0,
241650,61950,0,236400,0,0,
241650,61950,0,236400,0,0,
251250,52350,0,236400,0,0,
252150,52050,0,235800,0,0,
252150,52050,0,235800,0,0,
244350,52050,0,243600,0,0,
244350,52050,0,243600,0,0,
244350,59250,0,236400,0,0,
244050,55050,0,240900,0,0,
244050,54750,0,241200,0,0,
244050,54750,0,241200,0,0,
232650,54750,0,252600,0,0,
232650,54750,0,252600,0,0,
243450,54750,0,241800,0,0,
242850,55350,0,241800,0,0,
243750,55050,0,241200,0,0,
250950,47850,0,241200,0,0,
260550,47850,0,231600,0,0,
260550,49650,0,229800,0,0,
273150,37050,0,229800,0,0,
285150,36450,0,218400,0,0,
282750,36150,0,221100,0,0,
282750,28950,0,228300,0,0,
283050,28950,0,228000,0,0,
274050,37950,0,228000,0,0,
279450,37950,0,222600,0,0,
280050,37350,0,222600,0,0,
280050,37050,0,222900,0,0,
280050,37050,0,222900,0,0,
280350,37050,0,222600,0,0,
280350,37050,0,222600,0,0,
283950,37050,0,219000,0,0,
283650,37350,0,219000,0,0,
283650,36750,0,219600,0,0,
283650,36750,0,219600,0,0,
283050,34350,0,222600,0,0,
283050,34350,0,222600,0,0,
283050,34350,0,222600,0,0,
282450,33750,0,223800,0,0,
283350,33450,0,223200,0,0,
283350,31650,0,225000,0,0,
283650,31650,0,224700,0,0,
283650,31650,0,224700,0,0,
281850,31650,0,226500,0,0,
281550,37950,0,220500,0,0,
281550,37650,0,220800,0,0,
281550,37650,0,220800,0,0,
281850,37650,0,220500,0,0,
281850,37650,0,220500,0,0,
281850,37650,0,220500,0,0,
281250,29850,0,228900,0,0,
281250,39450,0,219300,0,0,
281250,39450,0,219300,0,0,
281850,39450,0,218700,0,0,
281850,39450,0,218700,0,0,
281850,39450,0,218700,0,0,
282450,38850,0,218700,0,0,
282450,39450,0,218100,0,0,
282450,39450,0,218100,0,0,
283050,39450,0,217500,0,0,
279450,39450,0,221100,0,0,
279450,39450,0,221100,0,0,
279150,39750,0,221100,0,0,
279150,39450,0,221400,0,0,
275550,35850,0,228600,0,0,
265950,35250,0,238800,0,0,
265950,35250,0,238800,0,0,
265950,37050,0,237000,0,0,
273750,29250,0,237000,0,0,
273150,28650,0,238200,0,0,
273150,28650,0,238200,0,0,
273450,28650,0,237900,0,0,
273450,28650,0,237900,0,0,
273450,28650,0,237900,0,0,
265650,36450,0,237900,0,0,
265650,36150,0,238200,0,0,
265650,36150,0,238200,0,0,
265950,36150,0,237900,0,0,
265950,36150,0,237900,0,0,
265950,36150,0,237900,0,0,
265650,47850,0,226500,0,0,
281250,40050,0,218700,0,0,
281250,40050,0,218700,0,0,
271650,40050,0,228300,0,0,
268050,45450,0,226500,0,0,
268050,45450,0,226500,0,0,
267450,46050,0,226500,0,0,
272250,45450,0,222300,0,0,
266850,50850,0,222300,0,0,
278850,39450,0,221700,0,0,
271650,46650,0,221700,0,0,
286050,34050,0,219900,0,0,
274650,45450,0,219900,0,0,
274650,45150,0,220200,0,0,
274650,46950,0,218400,0,0,
274050,47850,0,218100,0,0,
274050,44250,0,221700,0,0,
274050,44250,0,221700,0,0,
273750,44550,0,221700,0,0,
274650,44250,0,221100,0,0,
274650,46050,0,219300,0,0,
274950,46050,0,219000,0,0,
274950,47850,0,217200,0,0,
283950,47850,0,208200,0,0,
279750,52650,0,207600,0,0,
279750,43050,0,217200,0,0,
279750,43050,0,217200,0,0,
279150,43050,0,217800,0,0,
277350,43050,0,219600,0,0,
284550,35850,0,219600,0,0,
290550,29850,0,219600,0,0,
290550,30450,0,219000,0,0,
277950,30450,0,231600,0,0,
278250,30450,0,231300,0,0,
278250,30450,0,231300,0,0,
278250,30450,0,231300,0,0,
274050,34650,0,231300,0,0,
274050,34350,0,231600,0,0,
279450,28950,0,231600,0,0,
279750,28950,0,231300,0,0,
279750,28950,0,231300,0,0,
279750,28950,0,231300,0,0,
285750,22950,0,231300,0,0,
285150,24150,0,230700,0,0,
277950,33150,0,228900,0,0,
277350,34050,0,228600,0,0,
295350,25050,0,219600,0,0,
295350,25050,0,219600,0,0,
295050,25350,0,219600,0,0,
295050,36750,0,208200,0,0,
295050,31350,0,213600,0,0,
295650,31350,0,213000,0,0,
299250,27750,0,213000,0,0,
295650,27750,0,216600,0,0,
295050,28350,0,216600,0,0,
295050,28050,0,216900,0,0,
295050,22650,0,222300,0,0,
294450,22650,0,222900,0,0,
292650,26250,0,221100,0,0,
299850,26250,0,213900,0,0,
300450,25650,0,213900,0,0,
301650,25050,0,213300,0,0,
294450,32250,0,213300,0,0,
283050,55050,0,201900,0,0,
283050,56850,0,200100,0,0,
272250,82050,0,185700,0,0,
272850,81450,0,185700,0,0,
272850,81150,0,186000,0,0,
272850,81150,0,186000,0,0,
263250,81150,0,195600,0,0,
257850,73950,0,208200,0,0,
257850,73950,0,208200,0,0,
257550,73350,0,209100,0,0,
257550,73050,0,209400,0,0,
253950,76650,0,209400,0,0,
244350,76650,0,219000,0,0,
244350,76650,0,219000,0,0,
246150,76650,0,217200,0,0,
245850,86550,0,207600,0,0,
245850,87150,0,207000,0,0,
240450,87150,0,212400,0,0,
236250,87150,0,216600,0,0,
234450,88950,0,216600,0,0,
236250,87150,0,216600,0,0,
235950,87450,0,216600,0,0,
235950,93450,0,210600,0,0,
234150,95250,0,210600,0,0,
234450,95250,0,210300,0,0,
238050,95250,0,206700,0,0,
238050,95250,0,206700,0,0,
235650,97650,0,206700,0,0,
233250,97350,0,209400,0,0,
233250,93750,0,213000,0,0,
241350,85950,0,212700,0,0,
243150,85950,0,210900,0,0,
243150,85950,0,210900,0,0,
242850,85350,0,211800,0,0,
242850,73950,0,223200,0,0,
242850,73950,0,223200,0,0,
238650,73950,0,227400,0,0,
238650,73950,0,227400,0,0,
244050,70350,0,225600,0,0,
243750,70650,0,225600,0,0,
234150,80850,0,225000,0,0,
234150,80850,0,225000,0,0,
229950,80850,0,229200,0,0,
229950,77250,0,232800,0,0,
229950,73650,0,236400,0,0,
229350,74250,0,236400,0,0,
229350,74850,0,235800,0,0,
229350,74850,0,235800,0,0,
228750,67050,0,244200,0,0,
228750,67050,0,244200,0,0,
237750,67050,0,235200,0,0,
237450,67350,0,235200,0,0,
238350,67050,0,234600,0,0,
238350,67050,0,234600,0,0,
238650,67050,0,234300,0,0,
236850,67050,0,236100,0,0,
235050,76050,0,228900,0,0,
241050,70050,0,228900,0,0,
241050,70650,0,228300,0,0,
244650,70650,0,224700,0,0,
235050,61050,0,243900,0,0,
235050,61050,0,243900,0,0,
235050,61050,0,243900,0,0,
246450,49650,0,243900,0,0,
247650,49050,0,243300,0,0,
247650,49050,0,243300,0,0,
248250,49050,0,242700,0,0,
255450,49050,0,235500,0,0,
255450,49050,0,235500,0,0,
249450,55050,0,235500,0,0,
249450,62550,0,228000,0,0,
240450,62550,0,237000,0,0,
240750,62550,0,236700,0,0,
242550,62550,0,234900,0,0,
242550,62550,0,234900,0,0,
242250,62850,0,234900,0,0,
242250,63450,0,234300,0,0,
242250,63450,0,234300,0,0,
242550,63450,0,234000,0,0,
242550,63450,0,234000,0,0,
242550,63450,0,234000,0,0,
248550,57450,0,234000,0,0,
248550,57150,0,234300,0,0,
248550,57150,0,234300,0,0,
247950,57150,0,234900,0,0,
273150,44550,0,222300,0,0,
273150,44550,0,222300,0,0,
272850,50850,0,216300,0,0,
272850,50550,0,216600,0,0,
272850,50550,0,216600,0,0,
277050,50550,0,212400,0,0,
277050,50550,0,212400,0,0,
277050,50550,0,212400,0,0,
288150,39450,0,212400,0,0,
288150,40050,0,211800,0,0,
282750,40050,0,217200,0,0,
282150,40050,0,217800,0,0,
282150,40050,0,217800,0,0,
280350,40050,0,219600,0,0,
280050,40350,0,219600,0,0,
280050,40050,0,219900,0,0,
285450,34650,0,219900,0,0,
285750,34650,0,219600,0,0,
285750,34650,0,219600,0,0,
283950,36450,0,219600,0,0,
277950,42450,0,219600,0,0,
277950,42150,0,219900,0,0,
277950,34950,0,227100,0,0,
278250,34950,0,226800,0,0,
278250,34950,0,226800,0,0,
278250,34950,0,226800,0,0,
278850,34350,0,226800,0,0,
267450,46350,0,226200,0,0,
267450,46350,0,226200,0,0,
266850,47550,0,225600,0,0,
268650,45750,0,225600,0,0,
268650,45750,0,225600,0,0,
268350,45150,0,226500,0,0,
268350,44850,0,226800,0,0,
273750,34050,0,232200,0,0,
271350,34050,0,234600,0,0,
271350,34050,0,234600,0,0,
278550,34050,0,227400,0,0,
279150,33450,0,227400,0,0,
279150,31050,0,229800,0,0,
279150,45450,0,215400,0,0,
273150,45450,0,221400,0,0,
283950,40050,0,216000,0,0,
280350,43650,0,216000,0,0,
288150,35850,0,216000,0,0,
288150,35550,0,216300,0,0,
288150,35550,0,216300,0,0,
287550,36450,0,216000,0,0,
294750,36450,0,208800,0,0,
294750,36450,0,208800,0,0,
294450,36750,0,208800,0,0,
294450,37350,0,208200,0,0,
294450,37350,0,208200,0,0,
294750,37350,0,207900,0,0,
294750,37350,0,207900,0,0,
294750,40950,0,204300,0,0,
307650,28050,0,204300,0,0,
296250,27750,0,216000,0,0,
296250,22350,0,221400,0,0,
292050,26850,0,221100,0,0,
295650,23250,0,221100,0,0,
299250,23250,0,217500,0,0,
298950,22650,0,218400,0,0,
298950,23250,0,217800,0,0,
298950,23250,0,217800,0,0,
299550,23250,0,217200,0,0,
299550,23250,0,217200,0,0,
297750,23250,0,219000,0,0,
297450,22650,0,219900,0,0,
297450,23250,0,219300,0,0,
297450,23250,0,219300,0,0,
296850,19050,0,224100,0,0,
302250,13650,0,224100,0,0,
302250,13650,0,224100,0,0,
308250,7650,0,224100,0,0,
304050,12450,0,223500,0,0,
309450,7050,0,223500,0,0,
310050,7050,0,222900,0,0,
310050,7050,0,222900,0,0,
310050,7050,0,222900,0,0,
309750,0,0,230250,0,0,
309750,0,0,230250,0,0,
298950,0,0,241050,0,0,
299250,0,0,240750,0,0,
299250,0,0,240750,0,0,
297450,0,0,242550,0,0,
298050,0,0,241950,0,0,
285450,0,0,254550,0,0,
285450,0,0,254550,0,0,
284850,0,0,255150,0,0,
284850,0,0,255150,0,0,
284850,0,0,255150,0,0,
284550,0,0,255450,0,0,
284550,0,0,255450,0,0,
284550,0,0,255450,0,0,
285150,0,0,254850,0,0,
288750,0,0,251250,0,0,
288750,0,0,251250,0,0,
288450,0,0,251550,0,0,
284850,0,0,255150,0,0,
284850,0,0,255150,0,0,
280650,0,0,259350,0,0,
280650,0,0,259350,0,0,
278850,0,0,261150,0,0,
279450,0,0,260550,0,0,
274050,0,0,265950,0,0,
274050,0,0,265950,0,0,
274350,0,0,265650,0,0,
267150,0,0,272850,0,0,
267150,0,0,272850,0,0,
266850,0,0,273150,0,0,
266850,0,0,273150,0,0,
266850,0,0,273150,0,0,
260850,0,0,279150,0,0,
266250,0,0,273750,0,0,
277050,0,0,262950,0,0,
277650,0,0,262350,0,0,
275850,0,0,264150,0,0,
275850,0,0,264150,0,0,
266250,0,0,273750,0,0,
266250,0,0,273750,0,0,
266250,0,0,273750,0,0,
265950,0,0,274050,0,0,
269550,0,0,270450,0,0,
269550,0,0,270450,0,0,
270150,0,0,269850,0,0,
270150,0,0,269850,0,0,
270150,0,0,269850,0,0,
258750,0,0,281250,0,0,
258750,0,0,281250,0,0,
258750,0,0,281250,0,0,
249150,0,0,290850,0,0,
254550,0,0,285450,0,0,
254550,0,0,285450,0,0,
254250,0,0,285750,0,0,
254250,0,0,285750,0,0,
254250,0,0,285750,0,0,
254550,0,0,285450,0,0,
250950,0,0,289050,0,0,
252750,0,0,287250,0,0,
253350,0,0,286650,0,0,
253350,0,0,286650,0,0,
253350,0,0,286650,0,0,
264750,0,0,275250,0,0,
266550,0,0,273450,0,0,
264750,0,0,275250,0,0,
264450,0,0,275550,0,0,
264450,0,0,275550,0,0,
264450,0,0,275550,0,0,
264750,0,0,275250,0,0,
264750,0,0,275250,0,0,
264750,0,0,275250,0,0,
264150,0,0,275850,0,0,
258750,0,0,281250,0,0,
258750,0,0,281250,0,0,
259050,0,0,280950,0,0,
253650,0,0,286350,0,0,
253650,0,0,286350,0,0,
244050,0,0,295950,0,0,
245850,0,0,294150,0,0,
245850,0,0,294150,0,0,
243450,0,0,296550,0,0,
243450,0,0,296550,0,0,
243450,0,0,296550,0,0,
242850,0,0,297150,0,0,
241050,0,0,298950,0,0,
241050,0,0,298950,0,0,
241350,0,0,298650,0,0,
241350,0,0,298650,0,0,
241350,0,0,298650,0,0,
245550,0,0,294450,0,0,
245550,0,0,294450,0,0,
245550,0,0,294450,0,0,
244950,0,0,295050,0,0,
244950,0,0,295050,0,0,
252150,0,0,287850,0,0,
242550,0,0,297450,0,0,
235350,0,0,304650,0,0,
235350,0,0,304650,0,0,
235650,0,0,304350,0,0,
233850,0,0,306150,0,0,
233850,0,0,306150,0,0,
233550,0,0,306450,0,0,
233550,0,0,306450,0,0,
233550,0,0,306450,0,0,
233850,0,0,306150,0,0,
230250,0,0,309750,0,0,
230250,0,0,309750,0,0,
232650,0,0,307350,0,0,
239850,0,0,300150,0,0,
239850,0,0,300150,0,0,
244050,0,0,295950,0,0,
244050,0,0,295950,0,0,
247650,0,0,292350,0,0,
248250,0,0,291750,0,0,
248250,0,0,291750,0,0,
248250,0,0,291750,0,0,
248550,0,0,291450,0,0,
253950,0,0,286050,0,0,
257550,0,0,282450,0,0,
253350,0,0,286650,0,0,
253350,0,0,286650,0,0,
249750,0,0,290250,0,0,
249150,0,0,290850,0,0,
259950,0,0,280050,0,0,
259950,0,0,280050,0,0,
259650,0,0,280350,0,0,
259650,0,0,280350,0,0,
252450,0,0,287550,0,0,
252750,0,0,287250,0,0,
252750,0,0,287250,0,0,
252750,0,0,287250,0,0,
260550,0,0,279450,0,0,
260550,0,0,279450,0,0,
260550,0,0,279450,0,0,
260850,0,0,279150,0,0,
260850,0,0,279150,0,0,
260850,0,0,279150,0,0,
260550,0,0,279450,0,0,
260550,0,0,279450,0,0,
267750,0,0,272250,0,0,
268050,0,0,271950,0,0,
275250,0,0,264750,0,0,
275250,0,0,264750,0,0,
275850,0,0,264150,0,0,
283050,0,0,256950,0,0,
275850,0,0,264150,0,0,
275250,0,0,264750,0,0,
271650,0,0,268350,0,0,
271650,0,0,268350,0,0,
271350,0,0,268650,0,0,
271350,0,0,268650,0,0,
271350,0,0,268650,0,0,
271650,0,0,268350,0,0,
271650,0,0,268350,0,0,
271650,0,0,268350,0,0,
271050,0,0,268950,0,0,
271050,0,0,268950,0,0,
271050,0,0,268950,0,0,
271350,0,0,268650,0,0,
271350,0,0,268650,0,0,
278550,0,0,261450,0,0,
278250,0,0,261750,0,0,
280050,0,0,259950,0,0,
280050,0,0,259950,0,0,
280350,0,0,259650,0,0,
280350,0,0,259650,0,0,
280350,0,0,259650,0,0,
291750,0,0,248250,0,0,
291750,0,0,248250,0,0,
291750,0,0,248250,0,0,
292050,0,0,247950,0,0,
292050,0,0,247950,0,0,
292050,0,0,247950,0,0,
291750,0,0,248250,0,0,
291750,0,0,248250,0,0,
293550,0,0,246450,0,0,
294150,0,0,245850,0,0,
294150,0,0,245850,0,0,
294150,0,0,245850,0,0,
294750,0,0,245250,0,0,
294750,0,0,245250,0,0,
294750,0,0,245250,0,0,
295050,0,0,244950,0,0,
295050,0,0,244950,0,0,
286050,0,0,253950,0,0,
285750,0,0,254250,0,0,
285750,0,0,254250,0,0,
287550,0,0,252450,0,0,
286950,0,0,253050,0,0,
286950,0,0,253050,0,0,
286950,0,0,253050,0,0,
280950,0,0,259050,0,0,
280950,0,0,259050,0,0,
280950,0,0,259050,0,0,
281250,0,0,258750,0,0,
288450,0,0,251550,0,0,
297450,0,0,242550,0,0,
298050,0,0,241950,0,0,
298050,0,0,241950,0,0,
294450,0,0,245550,0,0,
295050,0,0,244950,0,0,
286050,0,0,253950,0,0,
286050,0,0,253950,0,0,
286650,0,0,253350,0,0,
272250,0,0,267750,0,0,
272250,0,0,267750,0,0,
283650,0,0,256350,0,0,
287250,0,0,252750,0,0,
269250,0,0,270750,0,0,
269850,0,0,270150,0,0,
277050,0,0,262950,0,0,
271650,0,0,268350,0,0,
271950,0,0,268050,0,0,
271950,0,0,268050,0,0,
279150,0,0,260850,0,0,
278850,0,0,261150,0,0,
278850,0,0,261150,0,0,
278850,0,0,261150,0,0,
279150,0,0,260850,0,0,
279150,0,0,260850,0,0,
286350,0,0,253650,0,0,
286050,0,0,253950,0,0,
286050,0,0,253950,0,0,
286050,0,0,253950,0,0,
286350,0,0,253650,0,0,
286350,0,0,253650,0,0,
286350,0,0,253650,0,0,
286050,0,0,253950,0,0,
277050,0,0,262950,0,0,
282450,0,0,257550,0,0,
282750,0,0,257250,0,0,
289950,0,0,250050,0,0,
289950,0,0,250050,0,0,
295950,0,0,244050,0,0,
295950,0,0,244050,0,0,
292350,0,0,247650,0,0,
292650,0,0,247350,0,0,
292650,0,0,247350,0,0,
292650,0,0,247350,0,0,
292350,0,0,247650,0,0,
288750,0,0,251250,0,0,
288750,0,0,251250,0,0,
288150,0,0,251850,0,0,
288150,0,0,251850,0,0,
288150,0,0,251850,0,0,
294150,0,0,245850,0,0,
294150,0,0,245850,0,0,
294150,0,0,245850,0,0,
